,x,y
0,-1,63
1,0,86
2,2,109
3,7,130
4,16,150
5,30,167
6,47,181
7,68,191
8,90,194
9,109,190
10,124,178
11,136,163
12,146,146
13,152,126
14,158,106
15,162,86
16,162,65
17,22,39
18,37,29
19,55,27
20,73,32
21,89,39
22,117,39
23,130,32
24,143,30
25,156,32
26,162,42
27,104,57
28,105,73
29,107,89
30,109,105
31,86,115
32,95,118
33,103,121
34,111,118
35,116,115
36,40,58
37,51,50
38,64,51
39,75,61
40,64,64
41,50,64
42,117,62
43,127,51
44,140,51
45,148,59
46,142,65
47,129,65
48,59,136
49,77,132
50,92,131
51,100,134
52,109,131
53,118,133
54,125,137
55,117,147
56,107,152
57,98,153
58,90,152
59,76,147
60,64,136
61,91,141
62,99,141
63,108,141
64,120,138
65,108,139
66,99,140
67,91,140
