,X,Y
0,61,131
1,62,148
2,63,164
3,66,181
4,72,198
5,81,213
6,93,227
7,108,238
8,127,242
9,146,240
10,161,230
11,175,217
12,185,201
13,192,185
14,195,167
15,198,150
16,199,133
17,69,117
18,77,108
19,89,102
20,103,101
21,115,105
22,141,105
23,153,102
24,167,103
25,178,109
26,185,119
27,127,118
28,128,130
29,128,141
30,128,153
31,112,160
32,119,163
33,128,166
34,136,163
35,144,160
36,84,123
37,91,117
38,101,117
39,110,124
40,100,125
41,91,125
42,145,124
43,155,117
44,164,118
45,172,124
46,164,125
47,154,125
48,89,181
49,101,173
50,117,171
51,128,173
52,139,171
53,154,173
54,168,180
55,155,198
56,139,206
57,128,207
58,115,206
59,100,198
60,93,181
61,116,177
62,128,179
63,139,177
64,163,181
65,140,198
66,128,199
67,116,198
