,X,Y
0,54,123
1,54,142
2,56,160
3,59,179
4,66,195
5,76,210
6,91,221
7,108,230
8,128,234
9,148,231
10,164,222
11,178,211
12,188,196
13,194,178
14,198,160
15,199,141
16,200,123
17,67,112
18,77,102
19,90,100
20,104,103
21,117,109
22,139,108
23,151,102
24,164,99
25,177,100
26,186,109
27,129,119
28,129,130
29,129,141
30,129,152
31,112,161
32,120,164
33,129,166
34,137,164
35,144,161
36,83,122
37,92,118
38,100,118
39,108,124
40,100,124
41,91,124
42,147,123
43,155,118
44,164,118
45,172,121
46,165,124
47,156,124
48,97,182
49,110,179
50,121,177
51,128,179
52,135,178
53,146,180
54,159,183
55,146,190
56,136,194
57,127,195
58,120,194
59,109,190
60,102,183
61,120,185
62,128,186
63,135,185
64,154,183
65,136,185
66,128,186
67,120,185
