,x,y
0,16,50
1,20,73
2,25,95
3,30,117
4,37,137
5,49,155
6,64,170
7,82,180
8,101,183
9,121,180
10,138,169
11,154,154
12,164,136
13,169,115
14,173,94
15,177,71
16,181,48
17,28,44
18,39,35
19,54,32
20,70,31
21,84,37
22,114,35
23,127,29
24,142,28
25,157,32
26,168,40
27,98,54
28,98,71
29,98,87
30,97,104
31,81,112
32,89,115
33,98,118
34,107,115
35,115,113
36,46,59
37,55,55
38,66,55
39,76,60
40,66,62
41,55,62
42,121,60
43,131,55
44,141,55
45,151,59
46,142,62
47,131,62
48,68,139
49,78,135
50,88,132
51,98,135
52,107,132
53,118,135
54,129,139
55,119,150
56,109,155
57,99,155
58,89,155
59,78,150
60,73,140
61,88,139
62,98,140
63,108,139
64,124,140
65,108,142
66,99,143
67,89,142
