,x,y
0,40,64
1,41,84
2,45,103
3,50,123
4,54,144
5,61,165
6,73,183
7,85,197
8,106,200
9,130,199
10,153,191
11,174,177
12,191,159
13,201,137
14,204,111
15,204,84
16,205,58
17,38,50
18,44,41
19,55,38
20,67,39
21,79,43
22,103,40
23,119,33
24,137,31
25,155,34
26,171,41
27,93,56
28,92,71
29,91,87
30,90,103
31,82,114
32,88,117
33,96,118
34,104,116
35,112,113
36,55,59
37,61,53
38,71,52
39,81,58
40,71,61
41,62,62
42,120,56
43,129,50
44,140,49
45,150,54
46,141,58
47,130,58
48,76,144
49,80,137
50,87,133
51,96,136
52,104,133
53,117,137
54,130,142
55,118,150
56,106,154
57,97,155
58,88,154
59,81,150
60,79,144
61,88,141
62,96,142
63,105,141
64,125,143
65,105,143
66,96,145
67,87,144
