,x,y
0,13,69
1,12,90
2,14,111
3,17,132
4,25,153
5,39,171
6,57,187
7,76,200
8,100,202
9,123,199
10,140,186
11,155,170
12,169,152
13,178,133
14,182,112
15,185,91
16,185,69
17,26,48
18,38,41
19,53,39
20,68,40
21,83,45
22,111,46
23,126,42
24,142,41
25,157,41
26,170,48
27,98,60
28,98,72
29,98,84
30,98,97
31,81,112
32,90,114
33,98,116
34,107,114
35,114,111
36,41,63
37,51,56
38,63,56
39,73,64
40,62,66
41,51,66
42,121,65
43,132,57
44,144,58
45,154,64
46,144,67
47,133,67
48,55,135
49,71,133
50,87,131
51,98,133
52,108,130
53,125,132
54,141,134
55,126,153
56,109,162
57,98,164
58,87,163
59,71,154
60,60,137
61,88,138
62,98,138
63,108,137
64,136,136
65,109,152
66,98,154
67,87,153
