,X,Y
0,64,118
1,65,135
2,66,152
3,68,169
4,73,185
5,81,200
6,93,212
7,107,223
8,125,227
9,144,224
10,161,215
11,176,203
12,186,188
13,192,171
14,195,153
15,197,136
16,199,118
17,70,115
18,78,106
19,90,104
20,103,106
21,115,112
22,139,112
23,151,107
24,164,104
25,178,106
26,186,115
27,126,123
28,125,135
29,125,148
30,124,161
31,112,164
32,118,168
33,125,170
34,133,168
35,141,165
36,85,121
37,92,117
38,101,117
39,109,124
40,100,125
41,91,124
42,146,124
43,155,118
44,163,117
45,171,121
46,164,125
47,155,125
48,100,181
49,111,182
50,119,182
51,126,184
52,134,182
53,143,182
54,154,182
55,143,189
56,134,193
57,126,194
58,118,193
59,110,189
60,104,183
61,119,186
62,126,188
63,134,186
64,150,183
65,134,187
66,126,188
67,119,187
