,x,y
0,7,64
1,8,87
2,11,109
3,14,131
4,21,151
5,33,170
6,52,184
7,72,196
8,96,201
9,119,199
10,139,189
11,156,174
12,167,155
13,174,135
14,179,113
15,183,91
16,185,68
17,26,45
18,37,35
19,53,33
20,69,36
21,85,42
22,114,43
23,130,38
24,146,36
25,161,39
26,171,49
27,99,57
28,99,69
29,100,81
30,100,94
31,85,110
32,92,113
33,99,116
34,106,114
35,112,111
36,44,60
37,53,52
38,65,53
39,75,62
40,63,64
41,52,64
42,121,63
43,130,54
44,142,54
45,151,63
46,142,66
47,131,65
48,68,144
49,79,134
50,90,130
51,99,132
52,108,130
53,118,135
54,129,145
55,118,152
56,108,154
57,98,155
58,88,154
59,78,150
60,73,144
61,89,141
62,99,141
63,108,141
64,123,145
65,108,141
66,99,142
67,89,141
