,X,Y
0,60,122
1,60,141
2,62,160
3,67,178
4,75,195
5,85,212
6,97,227
7,110,240
8,128,245
9,146,241
10,161,228
11,175,213
12,186,197
13,194,178
14,197,158
15,199,138
16,200,119
17,68,112
18,78,105
19,91,104
20,104,107
21,116,112
22,137,111
23,149,105
24,162,103
25,176,104
26,186,112
27,126,123
28,126,135
29,125,147
30,125,159
31,109,165
32,117,167
33,125,170
34,134,167
35,141,164
36,83,122
37,91,118
38,99,118
39,107,124
40,99,124
41,90,123
42,147,124
43,155,118
44,164,118
45,172,122
46,164,123
47,156,124
48,93,184
49,104,181
50,117,179
51,126,181
52,136,178
53,150,179
54,162,182
55,151,202
56,138,211
57,127,213
58,117,212
59,104,203
60,96,185
61,117,184
62,126,185
63,136,184
64,159,183
65,137,202
66,127,204
67,117,203
