,X,Y
0,55,123
1,58,144
2,62,164
3,67,183
4,74,200
5,83,216
6,96,230
7,110,242
8,127,244
9,145,239
10,161,227
11,175,215
12,186,199
13,194,182
14,198,163
15,201,144
16,203,124
17,65,115
18,74,105
19,88,100
20,102,102
21,116,108
22,140,108
23,153,101
24,167,98
25,181,101
26,189,111
27,127,116
28,127,130
29,126,143
30,126,157
31,112,164
32,119,166
33,127,169
34,134,166
35,141,162
36,83,120
37,90,113
38,100,113
39,109,119
40,100,123
41,90,124
42,148,118
43,155,110
44,165,109
45,173,115
46,167,120
47,156,121
48,98,190
49,109,187
50,120,185
51,127,186
52,134,183
53,144,184
54,155,186
55,145,196
56,136,199
57,128,201
58,119,201
59,109,199
60,103,190
61,120,188
62,128,188
63,135,187
64,150,187
65,135,193
66,127,194
67,119,195
