,X,Y
0,62,121
1,63,139
2,65,158
3,68,177
4,72,196
5,81,214
6,93,229
7,107,243
8,125,246
9,144,242
10,162,231
11,178,217
12,191,199
13,199,180
14,203,160
15,206,140
16,208,120
17,67,112
18,75,104
19,87,102
20,100,105
21,111,110
22,140,109
23,152,104
24,165,102
25,179,104
26,189,110
27,124,121
28,123,134
29,122,146
30,121,159
31,108,166
32,115,169
33,122,171
34,130,169
35,139,167
36,82,121
37,91,117
38,100,118
39,109,124
40,99,125
41,90,125
42,146,124
43,155,118
44,164,118
45,173,122
46,165,125
47,156,125
48,93,187
49,103,183
50,115,181
51,124,183
52,134,181
53,149,182
54,163,185
55,150,201
56,135,210
57,124,211
58,114,210
59,103,203
60,96,188
61,114,186
62,124,187
63,135,185
64,159,187
65,135,201
66,124,203
67,115,202
