,X,Y
0,52,123
1,52,144
2,53,164
3,57,184
4,63,204
5,74,223
6,89,240
7,107,251
8,127,256
9,148,252
10,164,239
11,178,221
12,189,202
13,194,183
14,197,163
15,197,144
16,198,125
17,69,113
18,77,103
19,90,98
20,105,99
21,117,104
22,137,103
23,151,99
24,164,99
25,177,104
26,185,115
27,129,117
28,129,131
29,129,146
30,129,161
31,112,167
32,120,170
33,129,174
34,138,171
35,146,168
36,83,120
37,91,116
38,100,116
39,109,122
40,100,122
41,91,122
42,146,122
43,155,117
44,164,117
45,172,122
46,164,123
47,155,123
48,92,186
49,105,184
50,119,185
51,129,187
52,140,186
53,152,186
54,164,187
55,152,202
56,140,208
57,129,209
58,118,207
59,105,201
60,96,187
61,119,188
62,129,190
63,140,189
64,160,188
65,139,200
66,128,201
67,118,199
