,X,Y
0,47,117
1,48,138
2,50,158
3,54,179
4,63,197
5,77,212
6,92,225
7,110,235
8,129,238
9,147,233
10,161,220
11,173,206
12,183,190
13,189,172
14,191,153
15,191,135
16,191,117
17,68,104
18,78,97
19,91,96
20,103,99
21,115,102
22,145,104
23,156,100
24,166,98
25,177,99
26,184,106
27,130,119
28,131,131
29,132,143
30,133,155
31,113,162
32,122,164
33,132,167
34,141,164
35,149,162
36,84,121
37,92,118
38,101,118
39,109,124
40,100,125
41,91,125
42,146,124
43,154,119
44,163,118
45,171,122
46,164,125
47,155,125
48,93,181
49,108,178
50,122,177
51,132,179
52,141,177
53,153,178
54,164,180
55,154,199
56,142,207
57,132,209
58,121,208
59,107,200
60,99,183
61,122,186
62,132,187
63,141,185
64,158,183
65,141,194
66,132,196
67,122,195
