,x,y
0,9,71
1,9,94
2,11,118
3,15,143
4,24,165
5,37,184
6,56,199
7,77,208
8,100,208
9,123,206
10,142,197
11,161,181
12,173,161
13,180,138
14,184,114
15,186,91
16,186,69
17,22,58
18,34,43
19,53,39
20,73,41
21,92,49
22,103,48
23,120,39
24,140,37
25,159,41
26,172,54
27,97,57
28,98,72
29,98,87
30,98,103
31,77,112
32,86,115
33,97,119
34,108,115
35,119,112
36,43,62
37,53,57
38,64,56
39,75,62
40,64,64
41,53,64
42,120,61
43,130,55
44,141,56
45,150,60
46,142,63
47,130,63
48,61,142
49,75,135
50,87,132
51,99,135
52,110,132
53,121,134
54,136,142
55,122,148
56,110,151
57,99,152
58,87,152
59,74,149
60,66,141
61,87,139
62,99,140
63,110,139
64,131,142
65,110,139
66,99,141
67,87,139
