,X,Y
0,48,111
1,51,135
2,55,157
3,60,177
4,71,195
5,84,211
6,98,224
7,111,233
8,127,237
9,141,234
10,154,225
11,168,213
12,180,197
13,189,180
14,194,160
15,197,139
16,199,118
17,67,112
18,77,106
19,90,104
20,103,106
21,115,111
22,143,111
23,155,106
24,167,103
25,179,104
26,188,111
27,130,123
28,130,135
29,131,147
30,131,160
31,116,166
32,123,169
33,130,171
34,137,169
35,143,166
36,84,122
37,92,118
38,101,118
39,109,125
40,101,125
41,92,125
42,148,124
43,155,117
44,164,117
45,170,121
46,165,124
47,156,124
48,102,188
49,112,184
50,122,182
51,129,184
52,135,182
53,143,183
54,150,186
55,144,200
56,136,207
57,129,208
58,121,207
59,111,201
60,106,188
61,122,185
62,129,186
63,135,185
64,147,186
65,136,199
66,129,201
67,122,201
