,x,y
0,21,63
1,21,85
2,23,107
3,27,129
4,34,150
5,46,170
6,61,186
7,80,199
8,103,202
9,125,199
10,143,186
11,158,169
12,170,150
13,179,129
14,182,107
15,183,85
16,181,63
17,28,41
18,37,31
19,51,28
20,65,31
21,78,38
22,116,36
23,129,29
24,143,27
25,157,28
26,169,36
27,97,57
28,97,75
29,97,92
30,96,109
31,78,116
32,87,119
33,97,123
34,108,119
35,117,116
36,44,60
37,53,55
38,64,56
39,77,63
40,64,64
41,53,63
42,121,63
43,132,55
44,143,55
45,154,59
46,144,63
47,133,63
48,57,134
49,72,131
50,87,129
51,98,131
52,109,129
53,127,130
54,143,133
55,128,154
56,111,164
57,99,165
58,87,164
59,72,155
60,61,136
61,87,136
62,98,137
63,109,135
64,139,135
65,111,153
66,99,154
67,88,152
