,X,Y
0,51,126
1,52,146
2,53,165
3,57,185
4,64,202
5,77,218
6,93,231
7,111,242
8,131,246
9,150,242
10,166,228
11,179,213
12,189,196
13,194,178
14,196,161
15,197,143
16,196,127
17,69,113
18,78,103
19,92,99
20,107,99
21,121,104
22,138,105
23,151,100
24,166,100
25,179,104
26,186,116
27,129,120
28,129,131
29,130,142
30,130,154
31,112,164
32,120,166
33,130,168
34,138,166
35,147,164
36,83,122
37,92,118
38,100,118
39,109,123
40,100,123
41,91,123
42,147,124
43,156,119
44,164,120
45,172,124
46,164,124
47,156,124
48,95,185
49,108,180
50,121,177
51,131,179
52,140,177
53,152,180
54,163,185
55,154,202
56,142,210
57,132,211
58,121,209
59,107,200
60,99,187
61,121,185
62,131,186
63,140,185
64,159,186
65,141,197
66,132,198
67,121,197
