,x,y
0,-7,60
1,-11,84
2,-11,112
3,-8,139
4,1,160
5,18,175
6,38,188
7,61,197
8,83,200
9,99,193
10,109,177
11,116,159
12,123,140
13,131,122
14,137,104
15,140,87
16,138,70
17,31,30
18,46,23
19,63,21
20,80,23
21,94,30
22,116,37
23,125,33
24,132,31
25,139,33
26,142,39
27,106,55
28,110,71
29,114,86
30,119,100
31,90,111
32,99,114
33,107,118
34,115,116
35,120,113
36,46,49
37,58,43
38,69,44
39,76,55
40,67,56
41,56,55
42,111,57
43,118,50
44,127,51
45,130,59
46,127,62
47,119,61
48,63,146
49,81,139
50,97,136
51,103,139
52,109,137
53,115,142
54,112,150
55,109,154
56,104,158
57,97,158
58,89,157
59,78,154
60,70,146
61,95,146
62,101,147
63,107,147
64,109,148
65,105,146
66,99,146
67,93,145
