,X,Y
0,53,125
1,54,145
2,58,165
3,62,185
4,69,203
5,80,219
6,94,230
7,111,236
8,128,238
9,146,233
10,161,225
11,175,213
12,184,197
13,189,180
14,192,162
15,196,144
16,196,125
17,65,113
18,76,105
19,90,100
20,105,101
21,118,105
22,140,104
23,153,99
24,166,99
25,178,102
26,187,110
27,129,120
28,129,128
29,129,136
30,129,145
31,117,164
32,123,165
33,129,166
34,135,165
35,141,164
36,83,123
37,91,117
38,100,117
39,109,123
40,101,124
41,91,125
42,147,123
43,155,116
44,164,117
45,173,122
46,165,125
47,156,124
48,101,191
49,112,186
50,123,183
51,129,185
52,135,183
53,145,187
54,156,192
55,145,200
56,136,202
57,129,203
58,122,202
59,112,199
60,105,191
61,123,191
62,129,191
63,135,191
64,151,192
65,135,192
66,129,193
67,123,192
