,x,y
0,-12,51
1,-12,80
2,-9,109
3,-4,136
4,5,160
5,22,179
6,43,194
7,68,203
8,90,202
9,108,197
10,117,179
11,126,160
12,137,141
13,145,122
14,152,102
15,154,82
16,152,63
17,24,38
18,40,27
19,59,24
20,78,27
21,95,34
22,120,33
23,130,28
24,140,25
25,149,26
26,153,34
27,106,56
28,109,74
29,112,91
30,115,109
31,85,117
32,96,119
33,106,122
34,114,120
35,121,116
36,44,55
37,56,51
38,67,51
39,76,59
40,66,60
41,54,59
42,115,60
43,125,52
44,135,52
45,140,59
46,135,61
47,126,61
48,46,138
49,68,132
50,89,131
51,100,134
52,110,131
53,119,132
54,123,137
55,116,155
56,107,165
57,95,167
58,83,167
59,63,158
60,50,138
61,88,138
62,99,139
63,109,137
64,118,138
65,108,151
66,97,153
67,86,153
