,x,y
0,19,59
1,21,81
2,24,104
3,28,126
4,35,148
5,46,168
6,60,186
7,78,200
8,100,202
9,122,199
10,140,187
11,155,170
12,167,151
13,176,130
14,180,107
15,183,84
16,185,60
17,36,49
18,46,40
19,61,37
20,76,38
21,90,42
22,107,41
23,122,37
24,137,36
25,151,40
26,163,48
27,98,55
28,97,71
29,96,86
30,96,103
31,82,113
32,88,116
33,96,119
34,105,116
35,113,112
36,53,58
37,61,52
38,71,52
39,80,60
40,70,61
41,60,61
42,119,59
43,127,52
44,137,52
45,145,58
46,137,60
47,128,60
48,67,143
49,77,138
50,89,135
51,99,137
52,108,135
53,120,137
54,132,141
55,121,156
56,108,164
57,99,165
58,89,164
59,77,158
60,71,144
61,89,141
62,98,141
63,108,140
64,128,142
65,108,154
66,99,156
67,89,154
