,x,y
0,23,49
1,23,72
2,26,94
3,29,116
4,34,136
5,44,156
6,58,171
7,76,185
8,98,190
9,120,186
10,138,173
11,154,159
12,166,141
13,172,121
14,175,100
15,177,78
16,177,56
17,32,45
18,44,37
19,60,38
20,75,42
21,88,49
22,111,51
23,125,45
24,140,43
25,156,45
26,168,52
27,99,59
28,98,75
29,98,91
30,97,107
31,80,112
32,88,117
33,98,120
34,108,117
35,116,112
36,52,55
37,61,51
38,71,51
39,81,58
40,70,58
41,60,58
42,119,59
43,129,53
44,139,53
45,148,58
46,139,61
47,128,60
48,68,138
49,80,137
50,90,136
51,99,138
52,108,135
53,119,136
54,130,137
55,120,148
56,109,153
57,99,154
58,90,153
59,79,149
60,73,139
61,90,142
62,99,143
63,108,142
64,125,138
65,108,142
66,100,143
67,91,142
