,X,Y
0,53,135
1,53,155
2,53,174
3,55,194
4,61,212
5,73,225
6,90,236
7,107,247
8,127,250
9,148,248
10,166,239
11,183,229
12,198,216
13,205,197
14,206,176
15,206,156
16,206,136
17,64,119
18,71,104
19,85,96
20,101,97
21,115,102
22,140,102
23,155,98
24,171,98
25,185,106
26,192,119
27,128,116
28,128,127
29,128,137
30,127,148
31,111,159
32,119,161
33,127,163
34,136,161
35,144,160
36,82,122
37,90,117
38,99,117
39,108,122
40,99,124
41,90,124
42,146,123
43,155,118
44,164,119
45,172,124
46,164,125
47,156,125
48,94,184
49,105,176
50,118,173
51,127,176
52,138,174
53,152,178
54,164,185
55,152,197
56,138,201
57,127,202
58,117,200
59,104,195
60,98,184
61,118,179
62,127,180
63,138,180
64,160,185
65,138,192
66,127,193
67,117,192
