,x,y
0,-3,62
1,-3,86
2,1,110
3,7,133
4,17,154
5,34,172
6,52,186
7,74,198
8,96,200
9,115,195
10,129,181
11,139,166
12,149,149
13,157,131
14,164,111
15,167,90
16,165,70
17,17,38
18,28,27
19,45,23
20,63,24
21,78,31
22,117,31
23,130,26
24,144,25
25,156,30
26,164,41
27,98,55
28,99,69
29,101,82
30,102,96
31,79,110
32,90,112
33,99,114
34,108,112
35,117,110
36,36,58
37,47,54
38,59,54
39,71,61
40,60,62
41,47,63
42,117,62
43,129,56
44,141,57
45,149,62
46,141,65
47,129,64
48,61,137
49,79,132
50,91,130
51,99,132
52,108,130
53,120,134
54,130,140
55,118,151
56,107,154
57,98,155
58,89,154
59,77,150
60,68,138
61,91,138
62,99,139
63,108,139
64,124,140
65,107,142
66,98,142
67,90,141
