,x,y
0,30,55
1,29,75
2,33,96
3,37,118
4,41,141
5,49,163
6,61,184
7,79,200
8,102,203
9,126,200
10,148,187
11,165,168
12,177,147
13,184,125
14,186,103
15,188,80
16,187,57
17,36,45
18,44,34
19,59,32
20,73,35
21,88,42
22,105,41
23,121,34
24,138,31
25,156,33
26,169,43
27,96,56
28,95,72
29,93,87
30,92,104
31,80,111
32,86,114
33,95,117
34,103,114
35,112,111
36,53,56
37,60,50
38,70,51
39,79,58
40,69,60
41,59,60
42,121,58
43,129,52
44,139,52
45,148,57
46,140,60
47,130,61
48,72,143
49,80,137
50,89,135
51,97,137
52,106,134
53,118,136
54,131,142
55,120,151
56,108,156
57,99,157
58,90,156
59,81,151
60,76,143
61,89,141
62,98,142
63,107,141
64,127,142
65,108,145
66,99,146
67,90,144
