,X,Y
0,53,118
1,54,137
2,57,157
3,59,177
4,64,197
5,75,214
6,89,229
7,106,242
8,127,245
9,147,242
10,164,231
11,180,217
12,193,200
13,200,180
14,203,159
15,206,138
16,207,117
17,67,111
18,75,103
19,87,101
20,100,103
21,113,107
22,141,108
23,155,104
24,168,103
25,180,106
26,189,113
27,127,122
28,127,136
29,127,151
30,127,165
31,111,168
32,118,172
33,127,176
34,135,172
35,142,169
36,84,121
37,92,118
38,101,118
39,108,123
40,100,124
41,91,123
42,148,123
43,156,119
44,164,119
45,172,122
46,165,124
47,157,124
48,95,185
49,107,183
50,118,185
51,128,187
52,138,185
53,150,185
54,161,186
55,150,196
56,138,201
57,127,202
58,117,201
59,105,196
60,99,187
61,118,189
62,127,190
63,138,189
64,157,187
65,138,194
66,127,195
67,117,194
