,x,y
0,14,52
1,15,75
2,18,98
3,23,119
4,33,138
5,48,154
6,62,169
7,78,183
8,96,187
9,114,182
10,127,167
11,140,151
12,153,135
13,164,116
14,170,97
15,173,75
16,175,54
17,28,35
18,42,29
19,57,31
20,70,35
21,83,43
22,117,43
23,131,35
24,145,31
25,160,31
26,171,40
27,100,60
28,100,78
29,100,96
30,100,114
31,82,118
32,91,121
33,99,125
34,108,121
35,115,118
36,42,58
37,53,51
38,65,53
39,76,63
40,64,64
41,51,64
42,120,63
43,130,52
44,143,51
45,153,57
46,145,63
47,132,64
48,59,131
49,74,131
50,88,131
51,98,133
52,108,131
53,120,131
54,134,130
55,121,149
56,108,159
57,98,160
58,87,159
59,73,150
60,65,133
61,88,137
62,98,138
63,108,137
64,128,132
65,108,147
66,98,148
67,88,147
