,x,y
0,-11,60
1,-10,85
2,-7,111
3,-2,136
4,9,158
5,27,176
6,48,191
7,72,201
8,94,202
9,113,197
10,125,182
11,137,165
12,149,147
13,159,128
14,165,108
15,168,88
16,167,68
17,18,36
18,32,26
19,51,23
20,69,26
21,84,34
22,114,36
23,127,32
24,139,31
25,151,35
26,157,43
27,102,57
28,104,71
29,106,85
30,108,100
31,85,112
32,94,114
33,101,117
34,108,115
35,114,114
36,39,57
37,51,51
38,64,52
39,73,62
40,62,62
41,49,62
42,119,64
43,127,56
44,138,57
45,146,63
46,139,66
47,129,66
48,54,138
49,71,131
50,88,129
51,98,131
52,109,130
53,119,133
54,126,140
55,118,154
56,107,161
57,96,163
58,85,162
59,68,155
60,58,139
61,87,138
62,98,139
63,108,138
64,122,141
65,107,151
66,97,152
67,86,151
