,x,y
0,-2,56
1,-2,80
2,-1,104
3,1,128
4,11,150
5,28,169
6,49,184
7,73,197
8,98,201
9,120,197
10,137,183
11,148,165
12,158,146
13,164,126
14,168,105
15,170,85
16,167,64
17,23,38
18,36,28
19,53,26
20,71,30
21,86,38
22,115,41
23,128,36
24,141,34
25,154,37
26,162,47
27,101,58
28,102,73
29,104,88
30,106,103
31,83,114
32,92,117
33,102,120
34,111,118
35,118,115
36,41,54
37,52,52
38,62,54
39,72,60
40,61,59
41,51,58
42,119,64
43,129,59
44,139,60
45,147,64
46,138,65
47,129,65
48,56,134
49,74,131
50,91,130
51,102,132
52,111,131
53,123,133
54,134,138
55,123,152
56,111,158
57,100,158
58,89,157
59,72,150
60,61,135
61,90,137
62,101,138
63,111,138
64,129,139
65,111,147
66,101,148
67,90,146
