,x,y
0,31,55
1,32,75
2,35,95
3,40,115
4,47,136
5,57,154
6,71,170
7,86,185
8,103,189
9,123,188
10,143,177
11,165,164
12,183,145
13,194,124
14,200,100
15,201,73
16,201,48
17,34,42
18,41,33
19,53,31
20,65,34
21,78,40
22,109,37
23,124,29
24,140,26
25,155,28
26,170,35
27,95,58
28,93,74
29,92,89
30,90,105
31,82,114
32,88,118
33,94,120
34,101,117
35,109,114
36,48,57
37,57,51
38,68,51
39,78,61
40,67,64
41,55,63
42,122,59
43,131,50
44,143,49
45,154,55
46,145,61
47,133,62
48,74,138
49,81,134
50,90,133
51,97,136
52,106,133
53,118,135
54,132,140
55,118,150
56,107,155
57,97,155
58,89,154
59,81,149
60,79,139
61,90,140
62,98,142
63,106,141
64,127,139
65,106,143
66,97,143
67,89,142
