,x,y
0,11,55
1,13,80
2,15,104
3,17,128
4,25,150
5,39,169
6,55,186
7,75,200
8,99,202
9,122,199
10,142,186
11,158,169
12,171,151
13,179,130
14,183,106
15,186,83
16,189,58
17,22,44
18,34,34
19,50,31
20,67,33
21,83,39
22,114,38
23,131,32
24,148,30
25,164,34
26,176,44
27,99,58
28,98,74
29,98,90
30,97,106
31,80,113
32,88,116
33,98,119
34,107,116
35,116,113
36,42,60
37,53,55
38,65,56
39,75,64
40,63,65
41,52,64
42,123,64
43,132,56
44,144,55
45,155,61
46,145,64
47,134,65
48,58,137
49,73,132
50,87,129
51,99,131
52,109,129
53,123,130
54,139,135
55,125,153
56,110,160
57,99,161
58,87,160
59,72,155
60,64,138
61,87,136
62,99,137
63,109,136
64,134,136
65,110,149
66,99,150
67,87,150
