,X,Y
0,58,117
1,59,135
2,61,153
3,64,171
4,70,188
5,81,202
6,96,214
7,112,224
8,130,228
9,148,224
10,164,215
11,179,203
12,189,189
13,196,173
14,199,155
15,201,137
16,202,118
17,68,111
18,77,105
19,89,106
20,101,109
21,111,113
22,141,113
23,152,109
24,165,106
25,177,106
26,188,112
27,126,123
28,126,135
29,126,147
30,126,160
31,112,163
32,119,166
33,127,169
34,134,166
35,142,163
36,83,121
37,91,117
38,100,118
39,108,125
40,99,125
41,90,124
42,147,126
43,155,119
44,164,118
45,172,122
46,165,125
47,156,126
48,95,177
49,107,177
50,119,177
51,128,179
52,137,177
53,149,176
54,162,177
55,151,192
56,138,199
57,129,200
58,119,199
59,107,193
60,100,179
61,119,181
62,128,182
63,137,180
64,157,178
65,138,191
66,129,192
67,120,191
