,X,Y
0,56,111
1,56,131
2,59,151
3,64,170
4,72,188
5,82,206
6,94,222
7,108,236
8,127,240
9,145,236
10,159,222
11,171,206
12,182,189
13,189,171
14,194,152
15,197,132
16,198,112
17,66,102
18,76,96
19,89,95
20,103,99
21,115,104
22,142,106
23,153,102
24,166,100
25,178,100
26,188,106
27,128,120
28,128,135
29,128,151
30,129,166
31,112,169
32,120,173
33,128,177
34,137,173
35,144,170
36,82,119
37,90,116
38,100,117
39,109,122
40,100,123
41,90,123
42,145,123
43,154,118
44,164,118
45,173,121
46,164,124
47,155,124
48,97,189
49,109,187
50,120,187
51,129,189
52,138,187
53,149,187
54,159,188
55,149,204
56,138,212
57,129,213
58,120,212
59,108,205
60,103,191
61,120,193
62,129,194
63,138,193
64,153,190
65,138,199
66,129,201
67,120,199
