,x,y
0,25,60
1,27,82
2,31,103
3,35,124
4,40,144
5,49,163
6,61,181
7,77,196
8,99,201
9,122,200
10,143,188
11,160,173
12,174,154
13,182,132
14,186,108
15,189,83
16,191,58
17,30,48
18,40,38
19,54,37
20,68,39
21,82,44
22,108,44
23,124,38
24,140,36
25,157,37
26,171,47
27,95,59
28,95,73
29,94,88
30,94,102
31,81,112
32,88,115
33,96,117
34,105,115
35,113,112
36,47,59
37,55,52
38,67,53
39,76,62
40,66,64
41,55,64
42,122,62
43,131,53
44,143,52
45,151,59
46,143,64
47,132,64
48,66,140
49,78,135
50,89,132
51,98,134
52,108,132
53,122,135
54,136,139
55,123,154
56,109,159
57,99,159
58,89,159
59,78,153
60,72,141
61,89,138
62,98,139
63,108,138
64,131,140
65,108,149
66,99,149
67,89,148
