,X,Y
0,57,125
1,57,145
2,59,166
3,63,186
4,71,204
5,82,220
6,95,235
7,110,247
8,128,250
9,145,247
10,160,236
11,176,223
12,190,207
13,201,189
14,205,168
15,207,146
16,207,125
17,68,113
18,75,104
19,88,102
20,101,104
21,113,110
22,140,109
23,153,104
24,166,102
25,179,105
26,188,114
27,127,122
28,126,137
29,126,152
30,126,167
31,108,170
32,117,174
33,126,177
34,136,174
35,145,170
36,83,121
37,91,117
38,100,117
39,108,123
40,100,123
41,91,123
42,147,124
43,156,118
44,165,118
45,172,123
46,165,124
47,156,124
48,96,188
49,107,185
50,119,185
51,128,187
52,138,185
53,150,185
54,161,188
55,150,202
56,138,209
57,127,210
58,118,209
59,106,203
60,99,189
61,119,190
62,128,191
63,138,189
64,158,189
65,138,200
66,128,202
67,118,200
