,x,y
0,12,45
1,12,68
2,14,90
3,17,112
4,24,134
5,37,155
6,54,171
7,74,185
8,95,188
9,116,185
10,135,173
11,150,157
12,161,138
13,167,116
14,171,94
15,174,71
16,176,47
17,26,43
18,37,33
19,54,33
20,70,38
21,86,45
22,112,45
23,127,38
24,141,33
25,156,33
26,167,41
27,100,57
28,100,73
29,101,88
30,101,104
31,81,111
32,90,115
33,99,118
34,108,114
35,116,110
36,46,58
37,55,55
38,66,55
39,76,59
40,65,61
41,55,62
42,120,59
43,130,54
44,140,53
45,149,57
46,141,61
47,131,61
48,67,139
49,77,136
50,88,134
51,97,137
52,106,134
53,117,136
54,129,138
55,118,148
56,106,153
57,97,154
58,87,153
59,76,149
60,72,140
61,88,140
62,97,141
63,106,140
64,124,139
65,106,142
66,97,143
67,88,142
