,x,y
0,23,58
1,26,80
2,31,101
3,35,122
4,41,142
5,50,161
6,64,177
7,81,191
8,101,194
9,122,192
10,143,181
11,162,167
12,178,148
13,188,126
14,194,103
15,198,79
16,202,54
17,30,40
18,39,32
19,52,32
20,65,36
21,78,43
22,113,41
23,128,33
24,143,29
25,159,29
26,174,36
27,94,56
28,94,71
29,92,85
30,91,101
31,82,111
32,87,115
33,94,117
34,101,115
35,108,112
36,45,61
37,54,55
38,66,55
39,76,63
40,65,67
41,53,67
42,123,62
43,133,54
44,145,53
45,156,60
46,146,65
47,134,65
48,68,138
49,78,134
50,88,131
51,96,133
52,104,131
53,118,133
54,137,136
55,120,149
56,106,154
57,97,155
58,88,154
59,78,149
60,73,140
61,88,141
62,96,141
63,105,141
64,130,138
65,105,141
66,97,141
67,88,141
