,x,y
0,22,58
1,23,81
2,26,103
3,32,125
4,39,145
5,50,165
6,63,183
7,78,198
8,99,202
9,121,198
10,141,187
11,159,172
12,174,153
13,183,131
14,188,107
15,192,82
16,195,55
17,28,41
18,36,29
19,51,26
20,66,28
21,80,35
22,113,35
23,128,27
24,145,24
25,161,27
26,175,37
27,96,57
28,96,74
29,95,92
30,94,109
31,76,114
32,85,119
33,96,122
34,107,118
35,118,114
36,43,61
37,54,56
38,66,56
39,78,64
40,65,66
41,53,66
42,121,63
43,133,56
44,145,55
45,156,60
46,146,65
47,133,65
48,58,132
49,73,130
50,86,128
51,97,131
52,109,128
53,126,129
54,143,133
55,127,152
56,110,162
57,98,164
58,86,162
59,73,152
60,64,135
61,86,135
62,97,137
63,109,135
64,138,135
65,109,150
66,98,152
67,86,150
