,x,y
0,17,61
1,19,82
2,22,103
3,27,123
4,36,141
5,49,157
6,65,170
7,81,182
8,102,186
9,123,184
10,142,173
11,159,160
12,173,144
13,183,125
14,188,104
15,190,82
16,190,60
17,26,42
18,37,34
19,52,35
20,67,39
21,81,45
22,111,45
23,125,39
24,140,35
25,157,34
26,171,41
27,96,59
28,96,76
29,95,92
30,95,108
31,79,112
32,87,116
33,96,120
34,107,116
35,116,112
36,43,59
37,53,54
38,63,55
39,74,62
40,62,64
41,52,63
42,122,63
43,132,55
44,143,55
45,153,60
46,144,64
47,132,65
48,68,131
49,80,132
50,91,133
51,99,135
52,108,133
53,121,132
54,136,132
55,122,144
56,109,149
57,100,150
58,90,149
59,80,143
60,73,134
61,91,138
62,99,140
63,108,139
64,131,134
65,108,138
66,99,139
67,91,138
