,x,y
0,26,64
1,25,85
2,26,106
3,30,128
4,36,149
5,46,168
6,59,186
7,75,200
8,98,204
9,124,202
10,148,192
11,169,176
12,187,157
13,198,133
14,201,107
15,203,81
16,203,56
17,30,37
18,39,28
19,51,27
20,64,30
21,76,36
22,114,35
23,128,27
24,144,24
25,161,25
26,176,33
27,95,59
28,95,73
29,93,88
30,92,103
31,75,112
32,84,115
33,95,119
34,107,115
35,118,112
36,44,62
37,54,57
38,66,58
39,77,65
40,64,67
41,52,67
42,122,64
43,134,57
44,147,55
45,158,60
46,148,66
47,135,66
48,58,135
49,71,131
50,85,129
51,96,131
52,107,129
53,126,130
54,146,133
55,127,154
56,108,163
57,96,165
58,85,164
59,71,156
60,64,138
61,86,137
62,96,138
63,107,137
64,140,135
65,107,151
66,96,152
67,85,151
