,x,y
0,4,46
1,5,69
2,9,91
3,15,113
4,24,134
5,37,153
6,54,170
7,73,182
8,93,185
9,112,182
10,129,170
11,143,154
12,153,136
13,162,116
14,168,95
15,173,74
16,175,52
17,23,34
18,36,28
19,52,28
20,68,30
21,82,37
22,116,37
23,129,30
24,144,28
25,158,28
26,168,36
27,100,58
28,100,74
29,101,90
30,102,106
31,84,114
32,92,116
33,100,119
34,107,117
35,114,114
36,42,57
37,53,52
38,65,52
39,75,61
40,64,64
41,51,63
42,120,61
43,130,53
44,142,52
45,151,58
46,143,64
47,131,64
48,70,141
49,80,133
50,91,129
51,99,133
52,106,130
53,115,134
54,123,141
55,115,151
56,106,154
57,98,155
58,89,154
59,79,151
60,76,141
61,90,139
62,98,140
63,106,139
64,118,141
65,106,141
66,98,142
67,90,141
