,x,y
0,25,55
1,26,77
2,29,99
3,32,121
4,37,143
5,47,164
6,60,182
7,79,194
8,100,196
9,122,194
10,143,184
11,162,170
12,175,151
13,184,131
14,187,108
15,190,85
16,191,61
17,32,46
18,41,37
19,53,35
20,67,37
21,81,42
22,111,42
23,126,36
24,142,34
25,158,36
26,171,45
27,96,57
28,95,74
29,95,92
30,94,110
31,80,115
32,87,118
33,95,121
34,105,118
35,115,114
36,47,57
37,57,51
38,68,52
39,78,61
40,67,63
41,56,62
42,121,60
43,131,52
44,143,51
45,153,57
46,144,63
47,132,63
48,68,136
49,78,134
50,89,133
51,97,135
52,106,132
53,119,133
54,134,135
55,121,145
56,108,151
57,99,152
58,89,151
59,79,145
60,73,138
61,88,139
62,97,140
63,107,139
64,130,137
65,108,140
66,98,141
67,89,140
