,X,Y
0,56,128
1,58,146
2,60,163
3,63,181
4,68,198
5,76,215
6,89,229
7,105,240
8,125,244
9,145,241
10,163,232
11,178,219
12,188,202
13,194,184
14,197,165
15,200,147
16,202,128
17,67,114
18,74,103
19,86,97
20,100,98
21,113,102
22,141,101
23,154,97
24,168,97
25,180,102
26,187,113
27,127,118
28,127,131
29,126,143
30,126,156
31,109,163
32,117,166
33,126,169
34,135,166
35,144,163
36,83,123
37,92,120
38,100,120
39,108,123
40,100,123
41,92,124
42,148,123
43,156,119
44,164,119
45,171,122
46,164,122
47,156,123
48,91,187
49,104,183
50,116,180
51,125,182
52,136,180
53,150,183
54,163,187
55,151,200
56,137,205
57,126,206
58,116,205
59,103,199
60,96,188
61,116,186
62,126,188
63,136,186
64,159,188
65,137,196
66,126,197
67,116,196
