,X,Y
0,63,122
1,65,141
2,68,159
3,73,177
4,79,194
5,89,210
6,100,225
7,113,235
8,129,237
9,144,234
10,157,223
11,167,209
12,175,193
13,181,176
14,185,159
15,188,141
16,189,123
17,70,114
18,77,102
19,90,97
20,104,99
21,116,105
22,139,106
23,152,100
24,166,98
25,179,103
26,185,116
27,129,119
28,129,129
29,130,140
30,131,150
31,115,161
32,122,162
33,129,164
34,136,162
35,143,161
36,83,121
37,90,116
38,100,116
39,110,123
40,100,125
41,90,125
42,145,123
43,155,116
44,164,116
45,172,122
46,164,125
47,155,125
48,101,187
49,111,181
50,122,178
51,130,179
52,137,178
53,147,180
54,154,185
55,148,201
56,138,207
57,130,208
58,121,207
59,110,202
60,105,187
61,122,183
62,129,183
63,137,182
64,150,186
65,138,198
66,130,199
67,122,198
