,x,y
0,2,71
1,2,94
2,5,118
3,9,141
4,18,162
5,33,179
6,51,193
7,72,201
8,96,202
9,119,201
10,138,190
11,154,175
12,167,157
13,174,137
14,178,116
15,181,94
16,182,72
17,22,45
18,32,30
19,49,20
20,68,20
21,85,26
22,110,28
23,127,24
24,145,24
25,161,33
26,169,49
27,98,53
28,99,66
29,99,78
30,100,90
31,82,109
32,90,110
33,99,112
34,107,110
35,115,109
36,44,60
37,54,56
38,66,56
39,76,62
40,65,64
41,54,64
42,119,63
43,129,58
44,141,58
45,150,63
46,141,66
47,129,65
48,66,145
49,79,137
50,91,131
51,99,133
52,106,131
53,117,137
54,128,147
55,117,155
56,107,159
57,99,160
58,90,159
59,79,155
60,73,145
61,91,143
62,99,144
63,106,143
64,121,147
65,106,145
66,99,145
67,91,144
