,x,y
0,22,58
1,21,80
2,23,103
3,27,125
4,33,147
5,42,169
6,57,187
7,76,200
8,99,203
9,125,203
10,150,197
11,173,184
12,190,165
13,199,141
14,201,115
15,203,87
16,205,60
17,28,37
18,37,26
19,52,25
20,67,30
21,80,38
22,111,38
23,127,30
24,145,26
25,163,28
26,179,37
27,95,58
28,94,73
29,92,88
30,90,103
31,76,113
32,84,117
33,93,120
34,104,117
35,115,113
36,45,61
37,54,56
38,65,57
39,78,64
40,64,65
41,53,64
42,122,64
43,133,56
44,145,56
45,157,61
46,145,64
47,134,64
48,63,137
49,73,131
50,85,128
51,96,131
52,106,129
53,126,132
54,145,139
55,128,160
56,109,169
57,97,170
58,85,167
59,74,157
60,68,138
61,85,135
62,96,136
63,106,136
64,141,140
65,108,158
66,97,158
67,86,156
