,X,Y
0,46,132
1,47,152
2,50,172
3,53,191
4,61,209
5,75,223
6,93,233
7,111,240
8,131,242
9,149,238
10,165,229
11,179,217
12,190,203
13,195,184
14,198,165
15,200,146
16,200,127
17,63,111
18,74,102
19,88,100
20,103,103
21,117,109
22,140,109
23,154,104
24,167,101
25,181,103
26,189,112
27,129,119
28,130,131
29,132,143
30,133,155
31,118,165
32,125,167
33,132,169
34,138,167
35,143,164
36,83,121
37,91,115
38,101,115
39,108,122
40,100,125
41,90,125
42,147,122
43,155,115
44,165,116
45,172,122
46,165,125
47,156,125
48,100,193
49,113,188
50,124,185
51,132,187
52,139,185
53,148,187
54,158,192
55,148,196
56,139,197
57,131,198
58,123,197
59,113,197
60,105,193
61,124,191
62,132,191
63,139,191
64,154,192
65,139,191
66,131,191
67,124,191
