,X,Y
0,58,119
1,58,137
2,60,156
3,64,175
4,70,193
5,80,209
6,92,225
7,107,236
8,127,240
9,148,237
10,166,227
11,181,212
12,193,196
13,200,177
14,205,158
15,206,137
16,207,118
17,69,109
18,77,99
19,89,97
20,102,98
21,114,103
22,137,101
23,150,96
24,165,95
25,177,98
26,187,107
27,126,120
28,126,131
29,126,143
30,125,155
31,109,167
32,117,168
33,126,170
34,135,168
35,143,167
36,83,121
37,92,118
38,102,118
39,110,124
40,101,126
41,91,125
42,147,124
43,155,118
44,165,117
45,173,121
46,166,125
47,156,125
48,94,184
49,106,182
50,118,181
51,126,183
52,135,181
53,147,183
54,160,185
55,147,199
56,135,205
57,125,206
58,116,205
59,105,199
60,99,186
61,118,187
62,126,188
63,135,187
64,155,187
65,134,193
66,125,195
67,117,194
