,X,Y
0,48,127
1,51,147
2,55,166
3,59,185
4,64,204
5,76,221
6,91,235
7,111,245
8,132,247
9,152,242
10,168,231
11,182,218
12,190,201
13,194,182
14,195,163
15,195,145
16,196,126
17,64,118
18,72,106
19,87,101
20,102,100
21,117,104
22,139,103
23,154,99
24,169,100
25,182,105
26,190,117
27,128,117
28,129,129
29,130,142
30,131,155
31,114,164
32,123,166
33,131,168
34,139,165
35,145,163
36,84,123
37,92,119
38,100,119
39,108,123
40,100,124
41,92,124
42,147,122
43,155,118
44,163,118
45,171,122
46,163,123
47,155,123
48,90,185
49,105,183
50,119,182
51,129,184
52,140,182
53,153,183
54,164,185
55,153,197
56,141,204
57,129,206
58,118,205
59,104,199
60,94,187
61,119,187
62,129,187
63,140,186
64,160,186
65,140,196
66,129,197
67,118,196
