,X,Y
0,66,123
1,66,139
2,67,154
3,70,170
4,76,186
5,85,200
6,97,213
7,112,223
8,130,226
9,147,224
10,161,215
11,173,204
12,182,191
13,187,175
14,189,158
15,191,141
16,191,125
17,72,112
18,80,104
19,93,104
20,105,106
21,115,111
22,139,110
23,150,105
24,163,102
25,175,103
26,186,109
27,128,121
28,128,132
29,127,143
30,127,154
31,113,161
32,120,162
33,127,164
34,135,163
35,142,161
36,84,122
37,92,119
38,101,119
39,109,125
40,101,125
41,92,125
42,147,125
43,155,119
44,164,119
45,173,123
46,165,125
47,156,125
48,95,175
49,106,171
50,119,170
51,127,172
52,136,171
53,150,173
54,162,178
55,150,192
56,137,198
57,127,199
58,118,197
59,106,191
60,99,176
61,118,176
62,127,178
63,136,177
64,159,179
65,137,188
66,127,189
67,119,187
