,X,Y
0,46,120
1,47,140
2,49,160
3,52,181
4,61,200
5,75,217
6,92,229
7,111,238
8,131,241
9,150,236
10,164,225
11,177,211
12,186,195
13,191,177
14,194,158
15,195,140
16,196,121
17,69,109
18,78,101
19,91,98
20,104,102
21,116,108
22,141,108
23,153,103
24,165,101
25,177,103
26,185,111
27,130,119
28,130,132
29,131,145
30,131,158
31,116,164
32,123,167
33,131,169
34,138,167
35,144,164
36,84,122
37,92,118
38,100,118
39,109,123
40,100,125
41,91,125
42,147,123
43,156,118
44,164,118
45,172,122
46,164,125
47,156,124
48,98,185
49,111,181
50,122,180
51,131,180
52,139,179
53,148,179
54,157,181
55,149,191
56,140,196
57,131,198
58,122,197
59,111,194
60,101,185
61,123,183
62,131,183
63,139,182
64,154,182
65,139,191
66,131,192
67,122,192
