,x,y
0,-5,47
1,-4,72
2,-1,97
3,2,120
4,13,141
5,31,159
6,51,173
7,74,184
8,95,186
9,112,181
10,125,166
11,138,151
12,148,135
13,157,118
14,163,100
15,167,80
16,167,59
17,19,38
18,36,35
19,54,37
20,70,41
21,86,48
22,117,49
23,130,43
24,143,40
25,155,37
26,166,41
27,103,60
28,104,77
29,106,94
30,108,111
31,85,117
32,94,119
33,103,122
34,111,119
35,118,115
36,38,57
37,50,53
38,63,54
39,73,62
40,61,63
41,49,62
42,119,62
43,129,55
44,140,54
45,150,58
46,142,63
47,131,63
48,54,130
49,72,131
50,89,131
51,99,133
52,109,131
53,119,131
54,129,131
55,119,145
56,108,153
57,98,155
58,87,154
59,71,147
60,60,133
61,88,138
62,99,139
63,109,138
64,124,134
65,109,138
66,99,140
67,88,139
