,x,y
0,-7,56
1,-5,80
2,-3,104
3,0,129
4,11,152
5,29,170
6,51,186
7,73,199
8,96,201
9,116,196
10,131,179
11,144,160
12,156,142
13,164,122
14,169,102
15,170,81
16,166,62
17,18,41
18,34,34
19,51,34
20,68,37
21,85,43
22,116,46
23,128,40
24,141,37
25,154,35
26,164,41
27,102,60
28,104,76
29,106,91
30,108,107
31,85,115
32,94,117
33,104,121
34,112,118
35,119,115
36,39,59
37,50,54
38,62,56
39,73,63
40,61,65
41,49,64
42,120,64
43,129,55
44,140,54
45,150,59
46,142,64
47,131,65
48,47,129
49,68,129
50,87,130
51,101,133
52,111,131
53,124,130
54,136,131
55,124,155
56,111,165
57,99,167
58,84,165
59,65,154
60,52,132
61,87,138
62,100,140
63,111,139
64,129,134
65,110,151
66,99,153
67,86,151
