,x,y
0,17,68
1,17,91
2,20,113
3,23,135
4,30,156
5,42,175
6,59,190
7,79,199
8,104,202
9,128,200
10,149,191
11,167,177
12,181,160
13,190,140
14,193,117
15,195,93
16,196,69
17,28,48
18,37,37
19,51,33
20,65,34
21,79,40
22,114,39
23,130,33
24,146,31
25,162,35
26,174,45
27,96,57
28,96,73
29,95,89
30,95,104
31,80,113
32,88,116
33,96,119
34,106,116
35,115,113
36,44,62
37,54,56
38,65,56
39,76,63
40,65,64
41,54,64
42,122,63
43,133,55
44,144,55
45,155,61
46,145,63
47,133,63
48,60,136
49,72,131
50,86,130
51,98,132
52,109,130
53,127,132
54,145,136
55,129,156
56,112,164
57,99,166
58,87,164
59,72,155
60,65,137
61,86,137
62,98,139
63,110,137
64,140,137
65,111,154
66,99,155
67,87,153
