,x,y
0,18,69
1,19,92
2,20,113
3,24,135
4,33,155
5,47,172
6,63,188
7,81,200
8,102,202
9,124,199
10,144,187
11,161,172
12,175,154
13,183,133
14,184,111
15,185,89
16,186,67
17,26,52
18,36,43
19,50,39
20,66,37
21,81,41
22,115,41
23,131,37
24,148,36
25,164,40
26,176,51
27,97,59
28,97,73
29,96,88
30,96,103
31,80,114
32,88,116
33,96,118
34,105,116
35,114,114
36,43,63
37,53,56
38,65,56
39,75,64
40,64,65
41,52,66
42,123,64
43,133,55
44,146,55
45,156,63
46,146,65
47,134,65
48,57,134
49,71,132
50,87,130
51,98,132
52,108,130
53,126,131
54,143,133
55,127,154
56,110,164
57,99,165
58,87,164
59,71,154
60,63,136
61,87,136
62,98,137
63,108,136
64,138,136
65,109,153
66,99,154
67,87,153
