,x,y
0,-6,44
1,-6,68
2,-3,93
3,1,116
4,12,139
5,29,159
6,49,176
7,70,188
8,91,191
9,110,186
10,123,171
11,137,155
12,148,139
13,156,120
14,162,100
15,165,80
16,166,61
17,19,35
18,35,28
19,53,28
20,71,34
21,86,42
22,118,41
23,132,36
24,144,33
25,157,32
26,166,38
27,103,61
28,104,76
29,106,91
30,107,107
31,86,116
32,95,119
33,103,122
34,110,119
35,116,115
36,40,56
37,51,51
38,64,53
39,74,62
40,62,64
41,49,63
42,119,63
43,129,53
44,141,53
45,150,59
46,143,65
47,131,65
48,60,134
49,77,132
50,92,131
51,100,134
52,108,130
53,118,131
54,124,134
55,118,147
56,109,154
57,99,157
58,90,156
59,76,149
60,67,136
61,91,141
62,99,142
63,108,140
64,119,136
65,108,140
66,100,142
67,91,141
