,X,Y
0,62,119
1,62,139
2,63,158
3,66,177
4,74,195
5,84,211
6,96,226
7,110,237
8,129,240
9,148,237
10,162,226
11,173,211
12,182,194
13,189,176
14,191,157
15,192,137
16,190,118
17,71,108
18,78,99
19,89,97
20,101,99
21,113,103
22,140,103
23,152,99
24,163,97
25,174,99
26,182,108
27,128,121
28,128,135
29,128,148
30,129,162
31,111,168
32,119,170
33,128,173
34,137,170
35,145,169
36,86,120
37,93,115
38,102,116
39,109,123
40,101,125
41,92,124
42,146,123
43,153,116
44,162,115
45,169,120
46,164,125
47,154,125
48,101,191
49,109,189
50,120,187
51,128,190
52,137,188
53,148,190
54,157,194
55,149,206
56,138,211
57,128,212
58,119,211
59,108,205
60,105,193
61,119,196
62,128,198
63,137,196
64,152,195
65,137,198
66,128,199
67,120,197
