,x,y
0,-2,56
1,-2,80
2,1,104
3,7,127
4,18,148
5,33,164
6,52,177
7,73,187
8,94,190
9,112,185
10,126,172
11,138,156
12,148,139
13,155,120
14,161,100
15,164,80
16,163,60
17,23,31
18,39,25
19,57,25
20,74,30
21,88,38
22,113,38
23,125,31
24,139,27
25,152,26
26,163,34
27,101,58
28,102,73
29,103,87
30,104,102
31,83,113
32,92,115
33,101,118
34,109,116
35,116,114
36,40,57
37,51,52
38,63,53
39,74,62
40,62,64
41,49,63
42,119,63
43,129,54
44,141,53
45,150,58
46,142,65
47,130,65
48,65,137
49,78,132
50,92,128
51,100,130
52,106,129
53,116,133
54,124,140
55,116,154
56,107,159
57,99,160
58,90,159
59,77,152
60,70,138
61,91,140
62,99,141
63,106,141
64,118,141
65,106,142
66,99,143
67,91,142
