,x,y
0,13,54
1,14,77
2,18,98
3,23,119
4,31,139
5,43,157
6,60,172
7,78,184
8,99,189
9,121,186
10,141,175
11,158,160
12,171,142
13,179,121
14,185,99
15,189,76
16,191,52
17,28,39
18,40,30
19,55,29
20,70,31
21,84,37
22,110,36
23,126,30
24,142,27
25,159,29
26,172,38
27,97,57
28,97,72
29,97,87
30,96,102
31,81,113
32,89,116
33,97,118
34,106,116
35,114,114
36,45,60
37,54,54
38,65,54
39,75,64
40,65,65
41,53,64
42,122,64
43,132,55
44,143,54
45,153,60
46,144,64
47,133,64
48,67,138
49,79,133
50,90,131
51,98,133
52,105,132
53,118,135
54,133,139
55,119,152
56,106,157
57,98,158
58,90,157
59,79,151
60,72,139
61,90,138
62,98,139
63,105,138
64,128,140
65,106,147
66,98,147
67,90,146
