,x,y
0,5,66
1,6,88
2,7,110
3,11,132
4,18,154
5,31,173
6,47,189
7,70,200
8,97,202
9,123,200
10,144,189
11,161,174
12,173,155
13,181,135
14,185,112
15,187,90
16,187,68
17,26,45
18,40,38
19,55,35
20,71,36
21,86,42
22,111,42
23,125,36
24,140,35
25,155,37
26,169,44
27,99,58
28,99,74
29,99,91
30,100,107
31,78,114
32,88,119
33,99,123
34,110,119
35,120,114
36,42,61
37,52,58
38,63,58
39,74,64
40,62,64
41,52,63
42,122,64
43,133,59
44,143,59
45,154,62
46,143,64
47,133,65
48,51,132
49,69,128
50,87,128
51,99,130
52,112,128
53,128,129
54,145,134
55,128,153
56,111,161
57,98,162
58,85,160
59,68,152
60,57,134
61,86,135
62,99,137
63,112,136
64,140,135
65,112,150
66,99,151
67,86,149
