,X,Y
0,52,131
1,53,147
2,54,165
3,57,182
4,63,200
5,74,215
6,90,227
7,108,235
8,129,238
9,149,235
10,167,225
11,181,212
12,191,197
13,196,180
14,197,162
15,197,146
16,198,130
17,66,119
18,74,106
19,88,100
20,104,100
21,119,105
22,136,105
23,151,100
24,167,101
25,181,108
26,188,120
27,128,118
28,129,127
29,129,135
30,130,145
31,113,158
32,121,160
33,129,162
34,138,160
35,145,158
36,83,124
37,92,118
38,101,118
39,110,124
40,101,124
41,92,124
42,146,124
43,156,118
44,165,119
45,173,124
46,165,124
47,156,124
48,92,180
49,106,176
50,120,175
51,128,176
52,137,175
53,150,177
54,163,183
55,150,192
56,137,196
57,128,197
58,118,196
59,105,191
60,97,181
61,120,180
62,128,181
63,137,181
64,158,182
65,137,189
66,127,190
67,119,189
