,X,Y
0,64,112
1,64,131
2,67,150
3,69,170
4,74,188
5,85,205
6,99,218
7,114,230
8,130,233
9,147,230
10,164,220
11,179,207
12,191,192
13,198,175
14,201,155
15,203,135
16,204,114
17,72,102
18,82,97
19,94,97
20,105,102
21,116,108
22,138,110
23,150,105
24,163,101
25,177,101
26,189,108
27,127,122
28,127,136
29,127,149
30,127,162
31,115,170
32,120,172
33,127,174
34,134,172
35,141,170
36,84,119
37,91,115
38,100,116
39,110,123
40,99,124
41,90,124
42,147,124
43,154,117
44,164,117
45,174,121
46,165,125
47,155,126
48,102,189
49,112,187
50,122,185
51,128,187
52,134,185
53,144,187
54,156,188
55,145,197
56,135,201
57,129,202
58,122,201
59,113,196
60,106,190
61,122,191
62,128,192
63,134,191
64,152,189
65,134,192
66,129,193
67,122,192
