,X,Y
0,52,117
1,55,136
2,58,155
3,62,173
4,69,190
5,80,203
6,93,215
7,108,225
8,125,228
9,140,224
10,155,214
11,167,202
12,177,188
13,184,172
14,187,155
15,190,137
16,192,119
17,66,107
18,76,98
19,91,96
20,104,99
21,117,104
22,141,102
23,153,96
24,165,93
25,178,94
26,186,102
27,129,119
28,129,133
29,129,147
30,129,161
31,114,165
32,121,169
33,129,172
34,136,169
35,143,166
36,82,122
37,91,117
38,101,117
39,110,124
40,101,126
41,90,126
42,146,124
43,155,117
44,165,116
45,173,121
46,166,125
47,156,126
48,99,184
49,111,183
50,121,181
51,128,184
52,135,182
53,144,184
54,154,185
55,144,192
56,135,197
57,127,198
58,119,197
59,110,192
60,104,185
61,121,188
62,128,189
63,135,188
64,149,187
65,135,187
66,127,188
67,120,187
