,x,y
0,11,57
1,13,80
2,15,103
3,17,126
4,26,148
5,41,167
6,58,184
7,78,198
8,100,202
9,121,197
10,138,182
11,153,165
12,165,147
13,174,127
14,179,105
15,182,84
16,182,63
17,24,38
18,37,30
19,54,30
20,69,34
21,85,41
22,115,43
23,128,36
24,143,34
25,158,34
26,170,41
27,99,59
28,99,75
29,100,91
30,100,107
31,81,115
32,90,117
33,100,120
34,109,117
35,118,114
36,42,60
37,52,55
38,63,56
39,72,63
40,62,64
41,51,64
42,122,64
43,133,57
44,144,57
45,154,61
46,144,65
47,133,65
48,55,134
49,72,132
50,89,130
51,100,131
52,111,129
53,125,130
54,139,132
55,126,152
56,112,160
57,101,162
58,88,161
59,71,155
60,60,136
61,89,136
62,101,137
63,111,136
64,134,134
65,111,149
66,100,151
67,89,150
